id,title,description,language,content_id
AHac3ENbyUQ4saH7mXyEV,朝日酒造株式会社,1830年に設立された朝日酒造は、越路町の豊かな自然環境を活かしながら日本酒を醸造し続けています。清らかな水と高品質な米が美味しい日本酒の命です。「日本酒造りは米作りから始まる」というスローガンのもと、伝統的な技術を駆使しながら最新の設備で日本酒を醸造しています。醸造所ツアーでは、歴史や日本酒造りへのこだわりを語りながら案内してくれます。現在、入口ホールの20分間のツアーを提供中です。また、醸造所前の「さらの里朝日山」ショップでお土産や日本酒の試飲を楽しんだり、「朝日山蛍庵」レストランで地元料理を味わったりできます。,JA,dPg77gex9WTkNGFQfFZHd
FK_ihJ903kVQ36MvwrrJU,Kintaichi Onsen Village,"Kindaichi Onsen, located in Ninohe, Iwate Prefecture, is a hot spring area discovered in 1626, known as the 'samurai no yu' or the designated therapeutic spa of the Nanbu Domain. Currently, four hot spring sources are in use, with a simple, hypotonic, alkaline spring that warms you to the core. The inns here are connected to the legend of the zashiki-warashi, a spirit that protects old houses. Guests may experience sleep paralysis due to the zashiki-warashi, but this is followed by good fortune. The Kintaichi Onsen plateau features a 20-hectare apple orchard, where visitors can enjoy the pure white scenery of spring and the vibrant reds of autumn while participating in apple harvesting. Experience a thematic journey in the Tohoku region.",EN,YpfpFG5ozJf5BTEIOEP8Y
8ggBZuUbDouhzsc4O4SNJ,金田一温泉村,金田一温泉は、岩手県二戸市に位置し、1626年に発見されたとされる温泉地です。「侍の湯」として知られ、南部藩の療養温泉として親しまれています。現在、4つの温泉源が利用されており、シンプルで低張性のアルカリ性温泉が体を芯から温めてくれます。宿泊施設には座敷童子にまつわる伝説や、近代文学の作家である近藤啓介や三浦哲郎との関係がある宿もあります。また、宿泊者は座敷童子の影響で枕がひっくり返され、睡眠麻痺を体験することがあると言われていますが、その後には驚くべき幸運が訪れるとされています。金田一温泉の高原には20ヘクタールのリンゴ園があり、春の純白の景色や秋の燃えるような赤を楽しみながら、リンゴの収穫体験もできます。東北地方のテーマ的な旅をお楽しみください。,JA,YpfpFG5ozJf5BTEIOEP8Y
PT8JYVMLRuvgq6NaPRdgz,Itoigawa Geopark,"Itoigawa Geopark is the first of its kind in Japan to be designated as a UNESCO Global Geopark. Centered around the Fossa Magna, this area showcases geologically rare formations and minerals. It is also renowned for its production of domestic jade, with Itoigawa jade being approximately 520 million years old and considered the world's oldest jade. There are 24 'geosites' in Itoigawa City where visitors can experience the region's topography, culture, and history. Due to the mountainous terrain, traveling from valley to valley often requires descending to the coast, making car travel recommended. However, rental cycles are available in towns, allowing for a combination of car trips and cycling tours.",EN,eT7ceTtAz-tMRZEPdwaen
1miS6Ol2JMVgvEa3hZkKN,糸魚川ジオパーク,糸魚川ジオパークは、日本で初めてユネスコのグローバルジオパークに指定された場所です。フォッサマグナを中心に、地球の裂け目が形成された地域で、地質的に珍しい形成物や鉱物を見ることができます。また、国内産の翡翠の生産でも有名で、糸魚川翡翠は約5億2000万年前に形成され、世界最古の翡翠とされています。糸魚川市には24の「ジオサイト」があり、地域の地形、文化、歴史を体感できます。山が多いため、谷から谷へ移動する際には海岸に降りる必要があり、移動には時間がかかることがあります。そのため、車の利用が推奨されますが、町にはレンタサイクルもあり、目的地に応じて車とサイクリングを組み合わせることも可能です。,JA,eT7ceTtAz-tMRZEPdwaen
YAcXHfsyHYVYMMx-ojlbd,Shuji Terayama Museum,"The Shuji Terayama Museum was built over a period of about three years to preserve and display the personal articles of Shuji Terayama, donated to Misawa City by his mother Hatsu. Based on the designs by Kiyoshi Awazu, who had a close relationship with Shuji Terayama, the museum opened in 1997. The exhibition building and foyer are connected by a covered passageway, resembling a wall clock from Terayama's performances. The outer wall features ceramic plates with messages from about 30 people who interacted with Terayama. Inside, visitors can enjoy a reproduction of the stage and movie set of the theater troupe Tenjo Sajiki, hosted by Terayama, offering an avant-garde display and a surreal world view.",EN,xTXRDQNrbMgyFElskLqdp
e2kY4EzQ2a_lzVTArd_0E,寺山修司記念館,寺山修司記念館は、彼の母親である初子によって三沢市に寄贈された個人の品々を保存・展示するために、約3年をかけて建設されました。1997年にオープンしたこの美術館は、寺山と親しい関係にあったデザイナーの淡津清による設計に基づいています。展示棟とロビーは屋根付きの通路でつながっており、上から見ると寺山の演劇や映画に登場した壁時計の形をしています。ロビーの外壁には、寺山と交流のあった約30人からのメッセージが刻まれた陶器のプレートがあり、独特の外観を持っています。館内には、寺山が主催した劇団「天井桟敷」の舞台や映画セットの再現があり、アバンギャルドな展示と触れることのできるシュールな世界観を楽しむことができます。,JA,xTXRDQNrbMgyFElskLqdp
9MdCMk0l1v_m6Cdm_P64a,Matsunoyama Onsen,"Matsunoyama Onsen is a small hot spring tucked away in the snowy mountains, where in January and February it is not unusual for more than 4 metres of snow to fall. What could be better than watching the fluffy snow fall from the comfort of a hot spring bath? In May the snows melt, and the village community welcomes the spring and the growth of new life. With a source that originates in 12-million-year-old fossil seawater, this hot spring is rich in salt and is effective at warming the body. Matsunoyama is a green and verdant location surrounded by mountains, and delicious mountain cuisine awaits, including exquisite rice grown with crystal clear snowmelt water. Experience the rejuvenating effects of Matsunoyama Onsen and enjoy the beauty of nature.",EN,_1jrGIWPh7Bv8IJuEDw-9
G0wNcW5yvr4zWALw2yMAQ,松之山温泉,松之山温泉は、雪深い山々に隠れた小さな温泉地で、1月と2月には4メートル以上の雪が降ることもあります。温泉に浸かりながら、ふわふわの雪が降る様子を楽しむことができるのは、何よりの贅沢です。5月には雪が溶け、村の人々は春の訪れと新しい生命の成長を歓迎します。この温泉は、1200万年前の化石海水に由来し、塩分が豊富で体を温める効果があります。松之山は、山々に囲まれた緑豊かな場所で、美しい女性のブナ林（美人林）も近くにあります。美味しい山の料理も楽しめ、雪解け水で育った米は絶品です。松之山温泉で、心身ともにリフレッシュしてみませんか？,JA,_1jrGIWPh7Bv8IJuEDw-9
4VyqYznPY84rkVO9LPooa,Jigokudani Walking Trail,"The Jigokudani Walking Trail is a hidden gem nestled in the Onikobe Onsen district. While walking along the trail accompanied by the pleasant babble of the stream, you will come across wonderful scenes of burbling hot spring waters gushing out of the ground along with an ominous rising of steam. Autumn brings a brilliant tapestry of colourful leaves to the trail. A 30-minute walk from the car park leads to the Murasaki Jigoku (“purple hell”) where visitors can boil their own hot spring eggs. Be sure to bring along your own eggs if you would like to enjoy the unique experience of poaching eggs in the hot spring waters! Please take care as very hot spring water flows beside the trail at a number of locations. The dynamic Onikobe Geyser is also within walking distance from the trail. This thrilling site is a natural fountain of hot spring water spouting high up in the sky. A not-to-be-missed part of the trail experience!",EN,ixo0aUA62uMV-9EJwP1O4
dMdMGMecRmIqeuUWE8lJn,地獄谷ウォーキングトレイル,地獄谷湯歩道は鬼越温泉地区に隠れた宝石のような場所です。小川の心地よいせせらぎに伴いながらトレイルを歩くと、地面から湧き出る温泉の素晴らしい光景や、立ち上る蒸気に出会えます。秋には色とりどりの葉がトレイルを彩ります。駐車場から30分の歩行で、訪問者が温泉卵を作ることができる紫地獄に到着します。温泉水で卵を茹でるユニークな体験を楽しむために、自分の卵を持参することをお勧めします！トレイルのいくつかの場所では非常に熱い温泉水が流れているので、注意が必要です。また、ダイナミックな鬼越間欠泉もトレイルから歩いて行ける距離にあり、空高く噴き上がる温泉水の自然の噴水は見逃せないスポットです。,JA,ixo0aUA62uMV-9EJwP1O4
